label,x,y,z
O2,22.8194553004283,-85.7612550070986,6.7290117698782
O9,-21.7637391910238,-83.6219112734283,-21.3240617942261
O10,21.761296090223,-83.6016115901258,-21.4059928993586
T3,-86.9147748841962,-16.5428173400475,-9.6517926461001
T5,-62.4735128938322,-63.3518678379827,-2.1450007326219
T4,87.1206375790449,-15.3805788750166,-9.7176283778558
T6,62.90807186048231,-62.9189216874697,-2.1871873450754
Fp1_L1,-21.44940608646353,61.14720588579464,-5.093347710320052
Fpz_L1,0.08270104641675281,64.98770474747639,-1.2615039404447415
Fp2_L1,21.508428922071587,61.126107829838865,-5.097688385837911
AF9_L1,-33.97258556951152,44.45930811647752,-33.07919816933798
AF7_L1,-40.304932596077734,50.39775744514939,-7.783216104254065
AF5_L1,-34.30797982560979,55.02347284214301,4.514416537660506
AF3_L1,-25.310676619810522,57.70797017581372,15.942390888281805
AF1_L1,-13.596056084661104,58.813245396707714,24.107040980787907
AFz_L1,0.1704686961701348,59.52843518531474,26.102420286467837
AF2_L1,14.481242508178235,58.670720814895674,23.938256713468064
AF4_L1,26.285647711195416,57.209298349185126,16.160473594448028
AF6_L1,34.610345560194965,54.83636038402972,4.483030229287853
AF8_L1,40.32118426887541,50.38533184042207,-7.779488060659431
AF10_L1,34.696141695215815,43.93827388104131,-33.024321943381494
F9_L1,-47.65030771037089,28.312284144148457,-33.95383250309115
F7_L1,-55.09575636907351,33.305680305636976,-8.954847262706448
F5_L1,-51.00412890947013,38.00462622669802,13.38757706066074
F3_L1,-38.68931960575829,40.8973085524055,32.48917822310725
F1_L1,-20.449402267623732,42.34126540920124,44.87804797943516
Fz_L1,0.22917220282983153,42.95106960915822,48.786812762576496
F2_L1,21.81423990633871,42.574139419700835,44.00660848077905
F4_L1,39.430472127405224,41.308273036687,31.046166374231095
F6_L1,51.44464422189294,37.745731940944026,12.397915192694917
F8_L1,54.99702214806127,33.44684465410877,-9.035271856982156
F10_L1,48.05280735268766,28.03089868781982,-33.61839413592904
FT9_L1,-55.13655923605871,9.553163265090719,-33.071088691470514
FT7_L1,-63.44674466851831,11.091142912322848,-8.746264337777191
FC5_L1,-60.38626212017457,14.580077168850172,19.129053737807943
FC3_L1,-46.02775147820981,17.373589204217705,42.480636671585394
FC1_L1,-24.39821520908988,18.631503692546737,57.2939278175755
FCz_L1,0.2634240402429271,19.184218192647396,62.103915980491266
FC2_L1,25.091515296094958,19.070982783703723,56.848161586893106
FC4_L1,46.63673728567109,17.760458080919403,41.648299654406074
FC6_L1,60.422913667848285,15.145366327249848,18.56581220149441
FT8_L1,63.292468511739344,11.926416997656114,-8.764930535292494
FT10_L1,55.12897660968728,9.414838001514298,-33.12335676488412
T9_L1,-55.944308601449634,-10.3095052810352,-31.447550555903028
T7_L1,-63.47708278059277,-12.08183288879874,-7.04906204490457
C5_L1,-60.31689990455584,-10.338084377282998,21.908801822828387
C3_L1,-45.94697229803075,-8.177125676526753,45.24389850923859
C1_L1,-24.160993812808393,-6.6713022326372124,59.972828051528836
Cz_L1,0.2588685143189046,-5.919300750216351,64.72939722970378
C2_L1,25.35283231288047,-6.476911060267325,59.500281653386736
C4_L1,46.86420298346675,-7.610993070115134,44.39391020411567
C6_L1,60.720527162362934,-9.29573189174756,21.251045850063292
T8_L1,63.62743193975187,-11.233007043551444,-7.097144320905919
T10_L1,55.842581278827026,-10.678568173610195,-31.50514716485478
TP9_L1,-51.70905453905093,-28.09219379727435,-27.60438962074395
TP7_L1,-56.98156563758229,-30.913383668824586,-4.7396083840281
CP5_L1,-53.19178616115557,-31.11001932415622,20.68334070300361
CP3_L1,-40.209363689529084,-29.74051211067269,41.5175747253872
CP1_L1,-21.21763709908802,-28.254992437336043,54.557009433229446
CPz_L1,0.2277294634363032,-27.930800287405315,58.69257648626922
CP2_L1,22.85695565667216,-28.0312986031111,54.00746130612089
CP4_L1,41.44713383738515,-29.018556324868797,40.80512817632485
CP6_L1,54.04668981170906,-29.903610591904428,20.241773488621124
TP8_L1,57.22076954896544,-30.46374835577466,-4.769021738284103
TP10_L1,51.688207889782475,-28.21633675896143,-27.516676853274102
P9_L1,-42.52673135211478,-42.96732206582845,-23.880669065091737
P7_L1,-45.62672289998983,-46.268218083919976,-1.5665735687688043
P5_L1,-41.40811845143899,-46.959214154164464,17.469972304927055
P3_L1,-31.262386218703647,-46.467083456844314,32.99201968548266
P1_L1,-16.319866006104323,-45.916904370497384,43.01511207207763
Pz_L1,0.182289833658809,-45.53877381347662,46.380888844238
P2_L1,17.93516575824292,-45.22440624129526,43.10548583819285
P4_L1,32.402759186929174,-45.72872547280496,32.923317932837755
P6_L1,41.77205508706174,-46.70475801868171,17.284703995726026
P8_L1,45.94409742619492,-45.95202145714077,-1.5973840160663026
P10_L1,42.63213864337519,-42.918065616644675,-23.7810932973532
PO9_L1,-30.28893884779485,-54.0821584170626,-19.562727939280055
PO7_L1,-31.848662175123412,-56.639505542432566,1.6214590847795352
PO5_L1,-27.95229031710691,-57.34305188982526,12.467712941393026
PO3_L1,-20.90675161558334,-57.74926543521376,21.282153992900472
PO1_L1,-10.865239680581444,-58.281172219298305,26.650544674133965
POz_L1,0.12290353763174716,-58.24692795982631,28.849268239649355
PO2_L1,11.371739282046008,-58.2345683954457,26.540885243286994
PO4_L1,21.09227179174539,-57.83154150860514,20.871724351419132
PO6_L1,28.573965337899004,-57.03717842755137,12.461491960925668
PO8_L1,32.187560576066474,-56.448818860763,1.578541537881932
PO10_L1,30.30647552956745,-54.063016422217984,-19.588460794731095
O1_L1,-16.40136371878886,-62.703289956757565,4.928762193774727
Oz_L1,0.06038514495732705,-64.47741704867305,8.225511799623975
O2_L1,16.66589432053752,-62.63462444338661,4.914446798225652
O9_L1,-15.894865701309524,-61.07218239070609,-15.573752995783115
O10_L1,15.893081414207805,-61.05735677930535,-15.63359031975628
T3_L1,-63.47708278059277,-12.08183288879874,-7.04906204490457
T5_L1,-45.62672289998983,-46.268218083919976,-1.5665735687688043
T4_L1,63.62743193975187,-11.233007043551444,-7.097144320905919
T6_L1,45.94409742619492,-45.95202145714077,-1.5973840160663026
Fp1_L2,-11.549680200403438,32.92541855388942,-2.7425718440184896
Fpz_L2,0.04453133268594382,34.993379479410365,-0.6792713525471685
Fp2_L2,11.581461727269316,32.914058062220924,-2.744909130835798
AF9_L2,-18.292930691275437,23.93962744733405,-17.811875937335834
AF7_L2,-21.702656013272627,27.137254008926597,-4.190962517675266
AF5_L2,-18.473527598405273,29.628023838077002,2.430839674124888
AF3_L2,-13.628825872205665,31.073522402361235,8.584364324459434
AF1_L2,-7.320953276355979,31.66867059822723,12.980714374270413
AFz_L2,0.09179083639930334,32.05377279209255,14.055149385021142
AF2_L2,7.7975921197882805,31.59192659263613,12.889830538021265
AF4_L2,14.153810306028301,30.805006803407373,8.701793473933552
AF6_L2,18.636339917028057,29.527270976016002,2.413939354231921
AF8_L2,21.71140691400984,27.13056329868881,-4.188955109585847
AF10_L2,18.68253783588544,23.65907055132994,-17.782327200282346
F9_L2,-25.657857997892016,15.2450760776184,-18.28283288627985
F7_L2,-29.66694573719343,17.933827856881447,-4.82184083376501
F5_L2,-27.46376172048392,20.46402950668355,7.208695340355783
F3_L2,-20.832710556946772,22.0216276820645,17.494172889365444
F1_L2,-11.011216605643549,22.799142912646822,24.165102758157392
Fz_L2,0.12340041690837082,23.127499020315962,26.269822256771956
F2_L2,11.74612918033623,22.924536610608143,23.695866105034874
F4_L2,21.23179268398743,22.242916250523766,16.71716650920136
F6_L2,27.70096227332697,20.324624891277555,6.675800488374186
F8_L2,29.613781156648376,18.009839429135493,-4.865146384528853
F10_L2,25.87458857452412,15.09356083190298,-18.102212227038713
FT9_L2,-29.68891651172392,5.144010988895002,-17.8075092954072
FT7_L2,-34.16363174458678,5.972153875866149,-4.709526951110795
FC5_L2,-32.51567960317092,7.850810783227016,10.300259704973508
FC3_L2,-24.784173872882203,9.355009571501842,22.87418897700752
FC1_L2,-13.137500497202243,10.03234814214055,30.85057651715604
FCz_L2,0.14184371397696072,10.329963642194752,33.44057014334145
FC2_L2,13.510815928666515,10.268990729686621,30.610548546788596
FC4_L2,25.112089307669045,9.563323582033526,22.426007506218657
FC6_L2,32.53541505191831,8.155197253134533,9.996975800804684
FT8_L2,34.08055996785965,6.421916844891753,-4.7195779805421125
FT10_L2,29.68483355906238,5.069528154661545,-17.835653642629914
T9_L2,-30.12385847770365,-5.551272074403569,-16.933296453178556
T7_L2,-34.17996765108841,-6.505602324737783,-3.7956487934101535
C5_L2,-32.47833071783776,-5.566660818536999,11.797047135369132
C3_L2,-24.740677391247328,-4.403067671975944,24.362099197282316
C1_L2,-13.00976589920452,-3.5922396637277294,32.29306125851552
Cz_L2,0.13939073847941016,-3.187315788578035,34.85429081599434
C2_L2,13.65152509155102,-3.4875674939900976,32.03861319797747
C4_L2,25.234570837251326,-4.098227037754302,23.904413186831512
C6_L2,32.69566847204158,-5.005394095556378,11.442870842341774
T8_L2,34.26092489063562,-6.048542254220009,-3.8215392497185716
T10_L2,30.069082227060708,-5.749998247328566,-16.96431001184488
TP9_L2,-27.843337059488963,-15.126565890840036,-14.863902103477512
TP7_L2,-30.682381497159696,-16.645668129367085,-2.5520968221689766
CP5_L2,-28.641731009852997,-16.751548866853348,11.13718345546348
CP3_L2,-21.65119583282335,-16.014121905746833,22.35561715982388
CP1_L2,-11.42488151489355,-15.2142266970271,29.376851233277396
CPz_L2,0.1226235572349325,-15.039661693218248,31.60369503106804
CP2_L2,12.307591507438856,-15.093776170905976,29.080940703295862
CP4_L2,22.317687450899697,-15.62537648262166,21.971992094944152
CP6_L2,29.102063744766415,-16.101944164871615,10.899416493872913
TP8_L2,30.811183603289084,-16.403556806955585,-2.5679347821529785
TP10_L2,27.832111940652105,-15.19341210097923,-14.816672151762978
P9_L2,-22.899009189600267,-23.136250343138393,-12.858821804280167
P7_L2,-24.56823540768683,-24.913655891341524,-0.843539613952433
P5_L2,-22.296679166159453,-25.28573069839625,9.406908164191492
P3_L2,-16.833592579301964,-25.02073724599309,17.764933676798353
P1_L2,-8.787620157133096,-24.724486968729362,23.161983423426417
Pz_L2,0.09815606427782023,-24.52087820725664,24.974324762282
P2_L2,9.65739694674619,-24.35160336069745,23.21064622056538
P4_L2,17.44763956219263,-24.623159869971904,17.727940425374175
P6_L2,22.492645046879396,-25.148715856213226,9.307148305390937
P8_L2,24.73912938333573,-24.743396169229644,-0.8601298548049322
P10_L2,22.955766961817414,-23.109727639731748,-12.805204083190183
PO9_L2,-16.309428610351073,-29.12116222457217,-10.53377658268926
PO7_L2,-17.14927963275876,-30.498195292079075,0.8730933533428267
PO5_L2,-15.05123324767295,-30.877027940675138,6.713383891519322
PO3_L2,-11.25748163916026,-31.09575831126895,11.459621380792562
PO1_L2,-5.850513674159239,-31.382169656545244,14.350293286072136
POz_L2,0.06617882795555616,-31.363730439906472,15.534221359811191
PO2_L2,6.123244228794004,-31.357075289855374,14.291245900231457
PO4_L2,11.357377118632133,-31.140060812325846,11.238620804610303
PO6_L2,15.38598133579177,-30.712326845604583,6.710034132806129
PO8_L2,17.33176338711272,-30.395517848103154,0.849983905013348
PO10_L2,16.318871438997856,-29.110854996578915,-10.547632735624434
O1_L2,-8.831503540886311,-33.76330997671561,2.653948873571007
Oz_L2,0.03251507805394534,-34.71860918005472,4.429121738259064
O2_L2,8.973943095674048,-33.72633623874664,2.6462405836599663
O9_L2,-8.558773839166667,-32.88502128730328,-8.38586699772937
O10_L2,8.557813069188818,-32.8770382657798,-8.418087095253382
T3_L2,-34.17996765108841,-6.505602324737783,-3.7956487934101535
T5_L2,-24.56823540768683,-24.913655891341524,-0.843539613952433
T4_L2,34.26092489063562,-6.048542254220009,-3.8215392497185716
T6_L2,24.73912938333573,-24.743396169229644,-0.8601298548049322
