label,x,y,z
minus32_minus28_8,-0.15,-0.13125,0.039843750000000004
minus32_minus28_9,-0.15,-0.13125,0.04453125
minus32_minus28_10,-0.15,-0.13125,0.04921875
minus32_minus28_11,-0.15,-0.13125,0.05390624999999999
minus32_minus28_12,-0.15,-0.13125,0.05859375
minus32_minus28_13,-0.15,-0.13125,0.06328125
minus32_minus28_14,-0.15,-0.13125,0.06796875
minus32_minus28_15,-0.15,-0.13125,0.07265624999999999
minus32_minus28_16,-0.15,-0.13125,0.07734374999999999
minus32_minus28_17,-0.15,-0.13125,0.08203124999999999
minus32_minus28_18,-0.15,-0.13125,0.08671874999999998
minus32_minus28_19,-0.15,-0.13125,0.09140625000000001
minus32_minus28_20,-0.15,-0.13125,0.09609375
minus32_minus28_21,-0.15,-0.13125,0.1007812499999
minus32_minus28_22,-0.15,-0.13125,0.1054687499999
minus32_minus28_23,-0.15,-0.13125,0.1101562499999
minus32_minus28_24,-0.15,-0.13125,0.11484375
minus32_minus28_25,-0.15,-0.13125,0.11953124999999999
minus32_minus28_26,-0.15,-0.13125,0.12421875
minus32_minus28_27,-0.15,-0.13125,0.12890625
minus32_minus28_28,-0.15,-0.13125,0.13359375
minus32_minus28_29,-0.15,-0.13125,0.13828125
minus32_minus28_30,-0.15,-0.13125,0.14296875
minus32_minus28_31,-0.15,-0.13125,0.14765625
minus32_minus28_32,-0.15,-0.13125,0.15234375
minus32_minus28_33,-0.15,-0.13125,0.15703125
minus32_minus28_34,-0.15,-0.13125,0.16171875
minus32_minus28_35,-0.15,-0.13125,0.16640625
minus32_minus28_36,-0.15,-0.13125,0.17109375
minus32_minus28_37,-0.15,-0.13125,0.17578125
minus32_minus28_38,-0.15,-0.13125,0.18046874999999998
minus32_minus28_39,-0.15,-0.13125,0.18515625
minus32_minus28_40,-0.15,-0.13125,0.18984374999999998
minus32_minus28_41,-0.15,-0.13125,0.19453125
minus32_minus28_42,-0.15,-0.13125,0.19921875
minus32_minus28_43,-0.15,-0.13125,0.2039062499999
minus32_minus28_44,-0.15,-0.13125,0.2085937499999
minus32_minus28_45,-0.15,-0.13125,0.2132812499999
minus32_minus28_46,-0.15,-0.13125,0.21796874999989999
minus32_minus28_47,-0.15,-0.13125,0.2226562499999
minus32_minus28_48,-0.15,-0.13125,0.22734375
minus32_minus28_49,-0.15,-0.13125,0.23203125
minus32_minus28_50,-0.15,-0.13125,0.23671875
minus32_minus28_51,-0.15,-0.13125,0.24140625000000002
minus32_minus28_52,-0.15,-0.13125,0.24609375
minus32_minus28_53,-0.15,-0.13125,0.25078124999999996
minus32_minus28_54,-0.15,-0.13125,0.25546875
minus32_minus28_55,-0.15,-0.13125,0.2601562499999
minus32_minus28_56,-0.15,-0.13125,0.26484375
minus32_minus28_57,-0.15,-0.13125,0.2695312499999
minus32_minus28_58,-0.15,-0.13125,0.27421875
minus32_minus28_59,-0.15,-0.13125,0.2789062499999
minus32_minus28_60,-0.15,-0.13125,0.28359375
minus32_minus28_61,-0.15,-0.13125,0.2882812499999
minus32_minus28_62,-0.15,-0.13125,0.29296875
minus32_minus28_63,-0.15,-0.13125,0.2976562499999
minus32_minus27_0,-0.15,-0.1265625,0.00234375
minus32_minus27_1,-0.15,-0.1265625,0.00703125
minus32_minus27_2,-0.15,-0.1265625,0.01171875
minus32_minus27_3,-0.15,-0.1265625,0.01640625
minus32_minus27_4,-0.15,-0.1265625,0.02109375
minus32_minus27_5,-0.15,-0.1265625,0.02578125
minus32_minus27_6,-0.15,-0.1265625,0.03046875
minus32_minus27_7,-0.15,-0.1265625,0.03515625
minus32_minus27_8,-0.15,-0.1265625,0.039843750000000004
minus32_minus27_9,-0.15,-0.1265625,0.04453125
minus32_minus27_10,-0.15,-0.1265625,0.04921875
minus32_minus27_11,-0.15,-0.1265625,0.05390624999999999
minus32_minus27_12,-0.15,-0.1265625,0.05859375
minus32_minus27_13,-0.15,-0.1265625,0.06328125
minus32_minus27_14,-0.15,-0.1265625,0.06796875
minus32_minus27_15,-0.15,-0.1265625,0.07265624999999999
minus32_minus27_16,-0.15,-0.1265625,0.07734374999999999
minus32_minus27_17,-0.15,-0.1265625,0.08203124999999999
minus32_minus27_18,-0.15,-0.1265625,0.08671874999999998
minus32_minus27_19,-0.15,-0.1265625,0.09140625000000001
minus32_minus27_20,-0.15,-0.1265625,0.09609375
