label,x,y,z
LK_05,-39.990726558384694,-41.5064112725221,8.552958507702
LK_06,-43.3907265583847,-42.106411272522095,8.852958507701999
LK_07,-46.6907265583847,-42.8064112725221,9.152958507702
LK_08,-50.0907265583847,-43.4064112725221,9.452958507702
LK_09,-53.4907265583847,-44.1064112725221,9.752958507702
LK_10,-56.8907265583847,-44.7064112725221,10.052958507702
LK_11,-60.290726558384705,-45.4064112725221,10.352958507701999
LP_01,-53.7907265583847,0.6935887274778,-9.4470414922979
LP_02,-53.3907265583847,3.4935887274778,-7.0470414922979
LP_03,-53.090726558384695,6.2935887274778,-4.6470414922979
LP_04,-52.690726558384696,9.0935887274778,-2.2470414922979
LP_05,-52.3907265583847,11.793588727477799,0.05295850770205135
LP_06,-51.9907265583847,14.5935887274778,2.452958507702
LP_07,-51.690726558384696,17.393588727477802,4.8529585077020005
LP_08,-51.2907265583847,20.1935887274778,7.252958507702
LP_09,-48.1907265583847,42.393588727477805,26.052958507701998
LP_10,-47.5907265583847,44.9935887274778,28.352958507702
LP_11,-46.8907265583847,47.5935887274778,30.652958507702
LP_12,-46.1907265583847,50.193588727477795,32.952958507702
LP_13,-45.590726558384695,52.8935887274778,35.152958507701996
LPM_01,-40.0907265583847,-48.0064112725221,13.052958507702
LPM_02,-41.8907265583847,-50.106411272522095,15.052958507702
LPM_03,-43.5907265583847,-52.206411272522104,17.152958507702003
LPM_04,-45.3907265583847,-54.2064112725221,19.152958507702
LPM_05,-47.0907265583847,-56.306411272522105,21.252958507702
LV_01,-57.690726558384696,40.4935887274778,-20.9470414922979
LV_02,-57.0907265583847,39.1935887274778,-17.647041492297898
LV_03,-56.3907265583847,37.8935887274778,-14.247041492297901
LV_04,-55.7907265583847,36.593588727477794,-10.947041492297899
LV_05,-55.0907265583847,35.3935887274778,-7.5470414922979
LV_06,-54.4907265583847,34.0935887274778,-4.2470414922979005
LV_07,-53.7907265583847,32.7935887274778,-0.8470414922979
LV_08,-53.1907265583847,31.493588727477803,2.452958507702
LV_09,-47.5907265583847,22.2935887274778,29.252958507702
LV_10,-47.0907265583847,21.0935887274778,32.652958507702
LV_11,-46.5907265583847,19.893588727477802,36.052958507702
LV_12,-46.090726558384695,18.693588727477803,39.452958507702
LV_13,-45.4907265583847,17.4935887274778,42.852958507702
LV_14,-44.9907265583847,16.2935887274778,46.252958507702004
LV_15,-44.4907265583847,15.0935887274778,49.652958507702
LV_16,-43.9907265583847,13.8935887274778,53.052958507702
LZ_01,-17.590726558384702,13.2935887274778,17.852958507702002
LZ_02,-20.9907265583847,13.4935887274778,19.752958507702
LZ_03,-24.3907265583847,13.593588727477801,21.552958507701998
LZ_04,-27.8907265583847,13.793588727477799,23.452958507702
LZ_05,-31.290726558384698,13.8935887274778,25.352958507702
LZ_06,-34.690726558384696,14.093588727477801,27.252958507702
LZ_07,-38.090726558384695,14.1935887274778,29.052958507701998
LZ_08,-41.4907265583847,14.3935887274778,30.952958507702
LZ_09,-44.9907265583847,14.4935887274778,32.852958507702
LZ_10,-48.3907265583847,14.6935887274778,34.752958507702
LZ_11,-51.790726558384705,14.7935887274778,36.552958507702
LZ_12,-55.1907265583847,14.993588727477801,38.452958507702
LZ_13,-58.5907265583847,15.0935887274778,40.352958507702
LZ_14,-62.090726558384695,15.2935887274778,42.252958507702
RB_01,1.9092734416152002,8.9935887274778,-31.9470414922979
RB_02,5.4092734416152,9.0935887274778,-31.5470414922979
